"","row","col","geo","env","clim","pH","EMF","AGB","PTN","PTP","BGB","STN","avaP","plant.repl","plant.rich","plant.sor","bac.repl","bac.rich","bac.sor","fun.repl","fun.rich","fun.sor","plant.q1","plant.q2","bac.q1","bac.q2","fun.q1","fun.q2","SES","SES.sig"
"189","hall.us_13","burrawan.au_24",14583.9809842611,0.541081740817335,0.452088229514594,0.297297297297297,0.211152589374347,0.149309723889556,0.0883737875356632,0.0823248275150909,0.00154485201587157,0.0275297619047619,0.0833333333333333,0.352941176470588,0.529411764705882,0.882352941176471,0.447897817988292,0.280681213411389,0.728579031399681,0.362637362637363,0.604395604395604,0.967032967032967,0.848007596339323,0.903681407733272,0.686858121117335,0.703167937095371,0.949195881618881,0.985267447739207,-1.65990202661626,"neutral"
"190","hall.us_26","burrawan.au_24",14583.9809842611,0.526716039491494,0.452088229514594,0.27027027027027,0.256282054447685,0.00805322128851543,0.138078813211172,0.194783247063899,0.0226533067063352,0.0491071428571429,0.0753968253968254,0.25,0.625,0.875,0.443223040562823,0.25711773112015,0.700340771682972,0.296943231441048,0.685589519650655,0.982532751091703,0.881974667571611,0.956287827841291,0.666919114628457,0.823232059330893,0.988037588337339,0.997140917004814,-1.51301201760414,"neutral"
"191","hall.us_3","burrawan.au_24",14583.9809842611,0.513372226215182,0.452088229514594,0.243243243243243,0.45441389183512,0.419117647058824,0.113219486639143,0.126914684222822,0.0079993851193901,0.0357142857142857,0.0238095238095238,0.444444444444444,0.444444444444444,0.888888888888889,0.404023644094162,0.299180752877735,0.703204396971897,0.277551020408163,0.706122448979592,0.983673469387755,0.925559400273666,0.985930817549662,0.629800667796967,0.579383743908759,0.986081933987043,0.997838575604413,-0.902163268252351,"neutral"
"192","hart.us_17","burrawan.au_24",12019.6009677112,0.710985482001171,0.657612603760354,0.27027027027027,0.325083746313859,0.146008403361345,0.13187932963841,0.109453608248483,0.00561874260214791,0.0119047619047619,0.234126984126984,0.758620689655172,0.103448275862069,0.862068965517241,0.398407921561014,0.343947189593243,0.742355111154257,0.300884955752212,0.68141592920354,0.982300884955752,0.496633893373651,0.53097443845573,0.73635225795602,0.92092547828011,0.979061716207967,0.994356604985752,-1.28030935434481,"neutral"
"193","hart.us_24","burrawan.au_24",12019.6009677112,0.721692468856888,0.657612603760354,0.297297297297297,0.275818445589898,0.153561424569828,0.0379853833439509,0.13259197404868,0.00840998170964356,0.00892857142857144,0.182539682539683,0.758620689655172,0.103448275862069,0.862068965517241,0.558980582524272,0.179854368932039,0.738834951456311,0.376344086021505,0.612903225806452,0.989247311827957,0.626212282478161,0.665309814563546,0.731321183365462,0.884787853687408,0.9860471771635,0.99416233390126,-1.43321231248047,"neutral"
"194","hart.us_8","burrawan.au_24",12019.6009677112,0.701157337555533,0.657612603760354,0.243243243243243,0.416169327257037,0.178271308523409,0.175090415837243,0.250694408387339,0.0129849062045397,0.0104166666666667,0.218253968253968,0.8,0.04,0.84,0.662307587522136,0.079416973164419,0.741724560686555,0.492957746478873,0.492957746478873,0.985915492957746,0.571158373073724,0.556890328581843,0.763027791060075,0.952540458734803,0.991093999445874,0.997173982481327,-1.02500679676979,"neutral"
"195","lancaster.uk_14","burrawan.au_24",16418.8078424109,0.863946078736584,0.694770968307778,0.513513513513513,1.03484926754663,0.0270108043217287,0.463397598418004,0.246043883172571,0.0924532195188645,0.866071428571429,0.19047619047619,0.88,0.04,0.92,0.473634154073761,0.285850153228363,0.759484307302124,0.867469879518072,0.132530120481928,1,0.903762337440202,0.960368744256604,0.714530646946565,0.629729758005392,1,0.999999999999999,0.882671090530972,"neutral"
"196","lancaster.uk_21","burrawan.au_24",16418.8078424109,0.832952395572583,0.694770968307778,0.459459459459459,1.17663189115121,0.107442977190876,0.691857726408955,0.468374497288258,0.117520753819838,0.764136904761905,0.277777777777778,0.869565217391304,0.130434782608696,1,0.439402985074627,0.327562189054726,0.766965174129353,0.214285714285714,0.766233766233766,0.980519480519481,0.999999999999999,1,0.710085979866619,0.658220643994167,0.985238919120979,0.995529323469231,1.31706794119221,"neutral"
"197","lancaster.uk_3","burrawan.au_24",16418.8078424109,0.804400547697009,0.694770968307778,0.405405405405405,0.833881613650914,0.114195678271309,0.4850535645481,0.334703122684952,0.0676487382853763,0.558779761904762,0.134920634920635,0.96,0.04,1,0.441339674990091,0.330360681728101,0.771700356718193,0.204204204204204,0.783783783783784,0.987987987987988,1,1,0.726419244382285,0.642279668304483,0.989940823365509,0.997516264234158,0.23080648717983,"neutral"
"198","look.us_17","burrawan.au_24",11884.5682551867,1.13158235687542,1.05646821422123,0.405405405405405,1.51570782535182,0.182823129251701,0.978414517257185,0.461601040697879,0.304300615165962,0.96875,0.25,0.6,0.3,0.9,0.479664570230608,0.291614255765199,0.771278825995807,0.264,0.712,0.976,0.843042105369043,0.893475732470067,0.741448536619949,0.662458589368998,0.98376235885495,0.996904211316811,2.2648151238878,"pos"
"199","look.us_7","burrawan.au_24",11884.5682551867,1.16309680989751,1.05646821422123,0.486486486486486,1.14724571184728,0.173819527811124,0.57312722943211,0.302625098276953,0.223464416150694,0.884672619047619,0.182539682539683,0.727272727272727,0.181818181818182,0.909090909090909,0.496502013991944,0.283654865380538,0.780156879372482,0.190751445086705,0.791907514450867,0.982658959537572,0.839014164904937,0.88695673606326,0.759279570533311,0.712147533695144,0.975279612842176,0.984035295801047,1.19770441916226,"neutral"
"200","mtca.au_16","burrawan.au_24",3258.5850304048,0.248872549206093,0.224165525247807,0.108108108108108,0.289544402798615,0.142757102841136,0.123543087258388,0.216080281841531,0.0165388903792995,0.0148809523809524,0.0317460317460317,0.846153846153846,0,0.846153846153846,0.727299970032964,0.0125861552292478,0.739886125262212,0.473684210526316,0.526315789473684,1,0.507975249738123,0.51776873527201,0.714628287189454,0.714687883936753,1.00000000000001,0.999999999999999,-1.38664507137161,"neutral"
"201","mtca.au_27","burrawan.au_24",3258.5850304048,0.311447643857652,0.224165525247807,0.216216216216216,0.483592304417407,0.157162865146058,0.280584466691977,0.359524730421038,0.0207623397470238,0.0245535714285714,0.0119047619047619,0.6875,0.1875,0.875,0.689053923151437,0.0910558605101711,0.780109783661608,0.364640883977901,0.602209944751381,0.966850828729282,0.565141291344086,0.585215874659952,0.785348219136971,0.788076307394647,0.974561697029131,0.992440894600697,-0.740705859963299,"neutral"
"202","mtca.au_8","burrawan.au_24",3258.5850304048,0.276670832482812,0.224165525247807,0.162162162162162,0.288124603259542,0.107092837134854,0.193426195286238,0.182621545085238,0.023242906551713,0.0133928571428571,0.00793650793650794,0.785714285714286,0.0714285714285714,0.857142857142857,0.656844893229598,0.118688958781659,0.775533852011256,0.459459459459459,0.513513513513513,0.972972972972973,0.589798104970558,0.603752031228558,0.759080730673595,0.71689961041187,0.978098419878098,0.993645609084508,-1.401571015396,"neutral"
"203","sage.us_10","burrawan.au_24",11823.4575004117,0.72483138139063,0.712122901401617,0.135135135135135,0.60662755732591,0.17562024809924,0.475563815892563,0.282729752194263,0.0450201553766736,0.169642857142857,0.0158730158730159,0.758620689655172,0.103448275862069,0.862068965517241,0.348845798707295,0.375992613111727,0.724838411819021,0.226950354609929,0.74468085106383,0.971631205673759,0.598606286383142,0.557018240690476,0.675063373801511,0.672377503059223,0.984212092684891,0.994667166914479,-0.451084285523204,"neutral"
"204","sage.us_14","burrawan.au_24",11823.4575004117,0.720282159809176,0.712122901401617,0.108108108108108,1.01947869056679,0.151310524209684,0.882931653498761,0.475219391686584,0.0154786475639037,0.0989583333333333,0.0317460317460317,0.814814814814815,0.037037037037037,0.851851851851852,0.408823529411765,0.290126050420168,0.698949579831933,0.411764705882353,0.576470588235294,0.988235294117647,0.58955090384227,0.525343968182796,0.673139315241518,0.843467524626407,0.989951308770149,0.997593585706399,0.803725323923451,"neutral"
"205","sgs.us_19","burrawan.au_24",13120.6042921869,0.586305110529249,0.585681844044012,0.0270270270270269,0.544873821177513,0.108843537414966,0.258872141339068,0.398393172704511,0.0198758146385935,0.0178571428571429,0.242063492063492,0.631578947368421,0.368421052631579,1,0.373076923076923,0.277991452991453,0.651068376068376,0.407185628742515,0.568862275449102,0.976047904191617,1,1,0.542182062671376,0.556378207937811,0.967502793275928,0.979202714429796,-0.600358481708632,"neutral"
"206","sgs.us_38","burrawan.au_24",13120.6042921869,0.588170947261486,0.585681844044012,0.0540540540540541,0.29917250115324,0.106232492997199,0.0432782737692092,0.195961135147603,0.118061253413776,0.0074404761904762,0.154761904761905,0.869565217391304,0.130434782608696,1,0.374248021108179,0.286754617414248,0.661002638522427,0.286995515695067,0.677130044843049,0.964125560538117,1,1,0.549785067464435,0.561106616750194,0.954566737974836,0.978412299780549,-1.36556548806882,"neutral"
"207","sgs.us_8","burrawan.au_24",13120.6042921869,0.586305110529249,0.585681844044012,0.027027027027027,0.482697879423139,0.139305722288916,0.359555787760393,0.0651741373311533,0.0409843197906637,0.0349702380952381,0.277777777777778,0.666666666666667,0.238095238095238,0.904761904761905,0.51585518102372,0.156304619225968,0.672159800249688,0.795454545454545,0.181818181818182,0.977272727272727,0.821693189773389,0.897684388307713,0.609301449400396,0.619290677605398,0.970777568716748,0.978373222909542,-0.80970474261464,"neutral"
"208","shps.us_13","burrawan.au_24",12631.857503177,0.900467607754262,0.757741915879488,0.486486486486487,0.415991175590201,0.110544217687075,0.357183707345696,0.0396143939077201,0.0738939256319514,0.0952380952380952,0.130952380952381,0.709677419354839,0.161290322580645,0.870967741935484,0.506979341150195,0.245337800111669,0.752317141261865,0.457516339869281,0.529411764705882,0.986928104575163,0.609230360573778,0.579200024854943,0.722182006455888,0.687712045157156,0.990581654912805,0.999285023292557,-0.992438652253807,"neutral"
"209","shps.us_2","burrawan.au_24",12631.857503177,0.795826668605802,0.757741915879488,0.243243243243243,0.403040954256019,0.0727290916366547,0.329421601520737,0.0327258525944349,0.0337360706253226,0.107886904761905,0.186507936507937,0.647058823529412,0.235294117647059,0.882352941176471,0.405218263923733,0.321826392373307,0.72704465629704,0.25830258302583,0.734317343173432,0.992619926199262,0.562056494774032,0.514939249911111,0.702722347460013,0.869867311112911,0.995490657091412,0.99904632564884,-1.09751604440345,"neutral"
"210","shps.us_27","burrawan.au_24",12631.857503177,0.88615788997644,0.757741915879488,0.459459459459459,0.366100922887464,0.112795118047219,0.317035000453171,0.0056694676852338,0.0323808459243026,0.0952380952380952,0.103174603174603,0.666666666666667,0.212121212121212,0.878787878787879,0.529133494865582,0.220260759201569,0.749394254067151,0.325581395348837,0.665116279069767,0.990697674418605,0.587344070655114,0.543888100547335,0.722507749366801,0.745554789209355,0.991653179502006,0.997258203729894,-1.1725577519021,"neutral"
"211","spin.us_29","burrawan.au_24",14791.3158669915,0.43687444785722,0.429284452876265,0.081081081081081,1.21480341453885,0.147208883553421,0.435379837133651,0.54564452670042,0.022942934985398,0.145089285714286,0.972222222222222,0.7,0.3,1,0.346441770112764,0.359613380081493,0.706055150194258,0.419753086419753,0.555555555555556,0.975308641975309,1,1,0.648298091733161,0.881887587454657,0.963131914974345,0.958188196716049,1.47558198165101,"neutral"
"212","summ.za_18","burrawan.au_24",11028.1653600782,0.336145095036822,0.1568688686038,0.297297297297297,0.623590679127455,0.0519457783113245,0.065159750281284,0.0306305612282654,0.580528445186435,0.208333333333333,0.0238095238095238,0.51063829787234,0.446808510638298,0.957446808510638,0.746918056562727,0.0198694706308919,0.766787527193619,0.404494382022472,0.595505617977528,1,0.943224601559446,0.969951338199513,0.770781976291794,0.945272105211236,1.00000000000001,1,-0.397497208952509,"neutral"
"213","summ.za_26","burrawan.au_24",11028.1653600782,0.336145095036822,0.1568688686038,0.297297297297297,0.645100566333468,0.188550420168067,0.00823287192059702,0.043456029229952,0.555994381744838,0.263392857142857,0.0119047619047619,0.585365853658537,0.365853658536585,0.951219512195122,0.715792788537238,0.0640843961580853,0.779877184695324,0.503597122302158,0.482014388489209,0.985611510791367,0.911163379457009,0.946768200094349,0.77981575295182,0.94733138026185,0.994490305321633,0.998952222991775,-0.322789904528083,"neutral"
"214","summ.za_9","burrawan.au_24",11028.1653600782,0.360269495357942,0.1568688686038,0.324324324324324,0.359333360026658,0.142481992797119,0.0154120443815701,0.0642548100541725,0.247422914723184,0.207589285714286,0.0119047619047619,0.558139534883721,0.395348837209302,0.953488372093023,0.66090245879492,0.0870035125641718,0.747905971359092,0.263157894736842,0.729323308270677,0.992481203007519,0.970372266387925,0.987421270811868,0.758305379755028,0.961545526115446,0.992224334082348,0.994830238613204,-1.20632127013816,"neutral"
"215","ukul.za_12","burrawan.au_24",11061.7454539377,0.321185815586054,0.121550998158803,0.297297297297297,0.378019664204965,0.305572228891557,0.0501754438949069,0.10044170264042,0.020742795774148,0.188988095238095,0.0277777777777778,0.774193548387097,0.161290322580645,0.935483870967742,0.707431246342891,0.0114101813926273,0.718841427735518,0.53125,0.4375,0.96875,0.559284947921234,0.283511581413037,0.703753843964909,0.922011816667585,0.985988417488623,0.998420381694095,-1.05240053599134,"neutral"
"216","ukul.za_20","burrawan.au_24",11061.7454539377,0.271922637043871,0.121550998158803,0.243243243243243,0.651403147098956,0.606292517006803,0.130676805880523,0.0161283623887165,0.0292319467712446,0.195684523809524,0.0158730158730159,0.962962962962963,0.037037037037037,1,0.676310468191009,0.0511743661533676,0.727484834344377,0.47682119205298,0.52317880794702,1,0.999999999999999,1,0.738953950479211,0.935238165919439,1.00000000000001,0.999999999999999,-0.297042102572353,"neutral"
"217","ukul.za_22","burrawan.au_24",11061.7454539377,0.371782755449768,0.121550998158803,0.351351351351351,0.441989826281882,0.392757102841136,0.0679144055320846,0.0638714945251117,0.0218981744535163,0.177083333333333,0.0238095238095238,0.928571428571429,0.0714285714285714,1,0.70162589717299,0.0101069283726381,0.711732825545628,0.445859872611465,0.54140127388535,0.987261146496815,1,1,0.710378252154379,0.945269109771941,0.99563341144859,0.999618808804048,-0.989121406537822,"neutral"
"218","ukul.za_5","burrawan.au_24",11061.7454539377,0.271922637043871,0.121550998158803,0.243243243243243,0.804643603132521,0.775210084033614,0.0991807076101176,0.0368996693210396,0.0624633832807562,0.175595238095238,0.0238095238095238,0.928571428571429,0.0714285714285714,1,0.65152,0.08128,0.7328,0.620689655172414,0.379310344827586,1,0.999999999999999,1,0.723455712505255,0.937129376269284,1.00000000000001,0.999999999999999,0.16269094444692,"neutral"
"219","ukul.za_8","burrawan.au_24",11061.7454539377,0.271922637043871,0.121550998158803,0.243243243243243,0.859407353097075,0.817176870748299,0.170039618274013,0.0355577773650376,0.0318956172679752,0.198660714285714,0.0119047619047619,1,0,1,0.666005384724387,0.0423692787303387,0.708374663454726,0.630630630630631,0.351351351351351,0.981981981981982,1,1,0.69532977516922,0.909813039389456,0.982450874253627,0.993557969328777,0.352090057564765,"neutral"
"220","valm.ch_11","burrawan.au_24",16031.5162077059,1.04887546475218,1.03167203667301,0.189189189189189,0.457328584824421,0.0814825930372149,0.326702534900746,0.283924126983894,0.0369353749657504,0.113095238095238,0.0317460317460317,0.478260869565217,0.434782608695652,0.91304347826087,0.327646239554318,0.411733983286908,0.739380222841226,0.309734513274336,0.68141592920354,0.991150442477876,0.833349332285008,0.917200479930587,0.685903740700375,0.750848993365508,0.995425535195194,0.999514969956504,-0.913071591711884,"neutral"
"221","cbgb.us_24","cbgb.us_1",0,0.135135135135135,0,0.135135135135135,0.17377488839586,0.13625450180072,0.0104881141190399,0.0202800967289377,0.0206525380595397,0.0401785714285714,0.0952380952380952,0.444444444444444,0.111111111111111,0.555555555555556,0.420968212306795,0.0689705453484981,0.489938757655293,0.354929577464789,0.414084507042254,0.769014084507042,0.158097537067683,0.0480457781116466,0.364480831048561,0.352698495476488,0.525225435510109,0.346064892848943,-1.74929560842679,"neutral"
"222","cbgb.us_33","cbgb.us_1",0,0.108108108108108,0,0.108108108108108,0.207802764718321,0.152561024409764,0.124459998067338,0.0322810726288679,0.0169643958537777,0.000744047619047623,0.0555555555555556,0.307692307692308,0.230769230769231,0.538461538461538,0.400900573752633,0.0648558355726632,0.465756409325296,0.45273631840796,0.248756218905473,0.701492537313433,0.114456787782786,0.0202342215968381,0.354288545752811,0.422442621191107,0.722031724026785,0.891104382059079,-1.63341191180156,"neutral"
"223","cowi.ca_25","cbgb.us_1",2452.28584901891,0.177042593132413,0.0710458510114551,0.162162162162162,0.883076246807874,0.616596638655462,0.316935126899297,0.079932066561052,0.450277385622856,0.244047619047619,0.174603174603175,0.5,0.333333333333333,0.833333333333333,0.436347073559554,0.113034236696273,0.549381310255826,0.63681592039801,0.248756218905473,0.885572139303483,0.489755170769406,0.364975043569288,0.457396379283564,0.59720957644513,0.882261668562068,0.974892398750217,0.421751162218285,"neutral"
"224","elliot.us_16","cbgb.us_1",2307.67225999762,0.555483898509631,0.554826009946846,0.0270270270270271,0.799612974947387,0.0105542216886755,0.227137126614032,0.741261775382615,0.0103790257228607,0.0171130952380952,0.194444444444444,0.727272727272727,0.272727272727273,1,0.481752988047809,0.168286852589641,0.65003984063745,0.766439909297052,0.138321995464853,0.904761904761905,1,1,0.657213265006657,0.699693968859562,0.897509003551937,0.968142373474082,0.187432418324697,"neutral"
"225","elliot.us_29","cbgb.us_1",2307.67225999762,0.555483898509631,0.554826009946846,0.0270270270270271,0.551956440550248,0.207733093237295,0.291882903879514,0.365400075874991,0.0261977229190551,0.151041666666667,0.138888888888889,0.823529411764706,0.0588235294117647,0.882352941176471,0.551349118942731,0.00922356828193833,0.56057268722467,0.758029978586724,0.0749464668094218,0.832976445396146,0.860613651458539,0.930815489336546,0.50542766216018,0.53920361035272,0.829711612099532,0.909261895977997,-0.597023800715367,"neutral"
"226","elliot.us_6","cbgb.us_1",2307.67225999762,0.555483898509631,0.554826009946846,0.0270270270270271,0.706502070713113,0.0396658663465386,0.419100496948354,0.537101082851538,0.00675185655077993,0.0654761904761905,0.170634920634921,0.941176470588235,0.0588235294117647,1,0.373080241587576,0.265056082830026,0.638136324417601,0.820295983086681,0.0613107822410148,0.881606765327696,1,1,0.586769796508451,0.750896275091621,0.873014177260368,0.945007952518555,-0.104222479266384,"neutral"
"227","gilb.za_14","cbgb.us_1",14846.0286569074,0.316139043562283,0.230639204624056,0.216216216216216,0.988224949412067,0.0436174469787915,0.0129228457061751,0.217830837975925,0.580883601324368,0.747767857142857,0.174603174603175,0.457142857142857,0.542857142857143,1,0.463272916485994,0.27152892203625,0.734801838522244,0.640625,0.307291666666667,0.947916666666667,1,1,0.709060726956147,0.782226722927861,0.889143127483662,0.922179855018607,0.756114918921736,"neutral"
"228","gilb.za_26","cbgb.us_1",14846.0286569074,0.335203994745153,0.230639204624056,0.243243243243243,1.30958449293093,0.0107793117246899,0.0161054425050017,0.207237784539769,0.973802277080945,0.834821428571429,0.162698412698413,0.432432432432432,0.567567567567568,1,0.460045462493443,0.28186745934604,0.741912921839482,0.656641604010025,0.258145363408521,0.914786967418546,1,1,0.733071623673436,0.818968353304017,0.887739236791319,0.950792884277859,1.78314493795143,"neutral"
"229","gilb.za_6","cbgb.us_1",14846.0286569074,0.298306875575606,0.230639204624056,0.189189189189189,1.04541231924111,0.0830582232893157,0.0503182492036852,0.116154513955015,0.596782716366859,0.826636904761905,0.174603174603175,0.421052631578947,0.578947368421053,1,0.464690496948561,0.278291194420227,0.742981691368788,0.850526315789474,0.0568421052631579,0.907368421052632,1,1,0.721939625083974,0.765034329509443,0.852713700265693,0.904380769650502,0.963394632542686,"neutral"
"230","hall.us_13","cbgb.us_1",793.500325555651,0.438039432794662,0.364295579577323,0.243243243243243,0.15538253340691,0.0951880752300921,0.0145007277888594,0.0183698499616049,0.00411091715833239,0.0186011904761905,0.119047619047619,0.5,0.333333333333333,0.833333333333333,0.473214954671462,0.098524012886791,0.571738967558253,0.564231738035264,0.26448362720403,0.828715365239295,0.579533859590065,0.436258201227136,0.520907988665121,0.604268259255827,0.834803698235263,0.931894459849687,-1.78533281443297,"neutral"
"231","hall.us_26","cbgb.us_1",793.500325555651,0.423628046114083,0.364295579577323,0.216216216216216,0.300708877064356,0.0621748699479792,0.0352042978866493,0.258738224617385,0.0252193718487961,0.0401785714285714,0.126984126984127,0.363636363636364,0.454545454545455,0.818181818181818,0.425626484788106,0.123611004674688,0.549237489462794,0.693693693693694,0.130630630630631,0.824324324324324,0.712599602677859,0.744570426228323,0.503773671551214,0.781964446129487,0.651581078937174,0.371337586518472,-1.33027644879271,"neutral"
"232","hall.us_3","cbgb.us_1",793.500325555651,0.410492166314585,0.364295579577323,0.189189189189189,0.41232254397984,0.36499599839936,0.0103449713146205,0.0629597066693355,0.0105654502618509,0.0267857142857143,0.178571428571429,0.461538461538462,0.230769230769231,0.692307692307692,0.464582567120265,0.0784847370356749,0.54306730415594,0.669565217391304,0.091304347826087,0.760869565217391,0.688082498268559,0.835853220219106,0.467024244204446,0.473488381113297,0.79233643997694,0.937304970052103,-1.02260312125601,"neutral"
"233","hart.us_17","cbgb.us_1",2145.56165452998,0.489888482647409,0.367157266143749,0.324324324324324,0.209736571563945,0.200130052020808,0.0290048143138872,0.0454986306949973,0.00305267745968708,0.00297619047619047,0.0317460317460318,0.583333333333333,0.333333333333333,0.916666666666667,0.58499964919666,0.0286957131831895,0.61369536237985,0.766439909297052,0.138321995464853,0.904761904761905,0.939965385634269,0.982889862523872,0.618606432131376,0.853373450766369,0.895057157813447,0.967816130650467,-1.64229291701471,"neutral"
"234","hart.us_24","cbgb.us_1",2145.56165452998,0.508185232153171,0.367157266143749,0.351351351351351,0.229277223544883,0.207683073229292,0.0648891319805717,0.0686369964951938,0.0109760468521044,0,0.0198412698412698,0.583333333333333,0.333333333333333,0.916666666666667,0.471292650918635,0.20259186351706,0.673884514435696,0.653366583541147,0.251870324189526,0.905236907730673,0.794877809446863,0.800691962051098,0.668454423534776,0.858216796343009,0.721138677831004,0.54401603089469,-1.57211573378182,"neutral"
"235","hart.us_8","cbgb.us_1",2145.56165452998,0.472430038272789,0.367157266143749,0.297297297297297,0.307553633750917,0.232392957182873,0.0722159005127201,0.186739430833853,0.0155509713470006,0.00148809523809523,0.0158730158730159,0.7,0.2,0.9,0.381652351013902,0.298326396883025,0.679978747896927,0.515406162464986,0.406162464985994,0.92156862745098,0.832951395851931,0.870117693490671,0.680339939115432,0.936299366661146,0.967187174563867,0.992416086260882,-1.36382269556308,"neutral"
"236","lancaster.uk_14","cbgb.us_1",6432.16685666194,0.543726432428217,0.290749786645387,0.459459459459459,0.955317245394664,0.0811324529811924,0.360523083093482,0.182088905619085,0.0898871543764037,0.857142857142857,0.0119047619047619,0.8,0.2,1,0.474692508386135,0.0929556466641819,0.567648155050317,0.268456375838926,0.684563758389262,0.953020134228188,0.999999999999999,1,0.510834635605876,0.692383746125341,0.856303398926403,0.928655886214735,0.701565958916263,"neutral"
"237","lancaster.uk_21","cbgb.us_1",6432.16685666194,0.498887744052967,0.290749786645387,0.405405405405405,1.06103646858764,0.16156462585034,0.588983211084432,0.404419519734772,0.114954688677378,0.755208333333333,0.0753968253968254,0.888888888888889,0.111111111111111,1,0.513069561491216,0.0471361234109413,0.560205684902157,0.799235181644359,0.0401529636711281,0.839388145315488,1,1,0.508521778697023,0.754836592890541,0.880034730890873,0.973296787228007,0.999176526901457,"neutral"
"238","lancaster.uk_3","cbgb.us_1",6432.16685666194,0.456051762994903,0.290749786645387,0.351351351351351,0.747542030086634,0.168317326930772,0.382179049223577,0.270748145131466,0.0650826731429154,0.54985119047619,0.0674603174603174,0.8,0.2,1,0.528197094844774,0.0440045571062375,0.572201651951011,0.777372262773723,0.0839416058394161,0.861313868613139,1,1,0.521656107861242,0.697653211984206,0.857560817673261,0.953457449434599,0.00459136006395571,"neutral"
"239","look.us_17","cbgb.us_1",2343.71935677273,0.764027159375881,0.678446555129848,0.351351351351351,1.41258769689417,0.236944777911164,0.875540001932662,0.397646063144393,0.301734550023501,0.959821428571429,0.0476190476190476,0.8,0.0666666666666667,0.866666666666667,0.50370589979247,0.0867180551437889,0.590423954936259,0.756989247311828,0.0795698924731183,0.836559139784946,0.558289580462776,0.376489950613866,0.540359647674077,0.731709854425755,0.812148775088482,0.918201177706694,2.08624598200764,"pos"
"240","look.us_7","cbgb.us_1",2343.71935677273,0.804541817923088,0.678446555129848,0.432432432432432,1.07059591629604,0.227941176470588,0.470252714107587,0.238670120723467,0.220898351008233,0.875744047619048,0.0198412698412698,0.823529411764706,0.0588235294117647,0.882352941176471,0.527416704019124,0.0953234722844763,0.622740176303601,0.741532976827095,0.105169340463458,0.846702317290553,0.540745336434841,0.338552850576975,0.575409898195173,0.605036370820667,0.838693732691476,0.937369180277195,1.03032404967156,"neutral"
"241","mtca.au_16","cbgb.us_1",17078.9675655504,0.562300763574089,0.559696621355109,0.0540540540540541,0.303938661167942,0.1968787515006,0.0206685719338654,0.152125304288045,0.0191049555217604,0.0238095238095238,0.170634920634921,0.666666666666667,0.238095238095238,0.904761904761905,0.385657820440429,0.379823075475249,0.765480895915678,0.615803814713896,0.367847411444142,0.983651226158038,0.684326180843652,0.671867986119486,0.767613653062903,0.902094030341649,0.992722507308458,0.999783794086398,-1.32675801271443,"neutral"
"242","mtca.au_27","cbgb.us_1",17078.9675655504,0.582715088867134,0.559696621355109,0.162162162162162,0.447705121226072,0.211284513805522,0.177709951367454,0.295569752867552,0.018196274604563,0.015625,0.19047619047619,0.518518518518518,0.407407407407407,0.925925925925926,0.355016755371575,0.445101517839543,0.800118273211118,0.696969696969697,0.267676767676768,0.964646464646465,0.694477621743729,0.636661059832357,0.800019097048061,0.83560827610466,0.951320283353141,0.988122728774622,-0.887565345033404,"neutral"
"243","mtca.au_8","cbgb.us_1",17078.9675655504,0.570041815128539,0.559696621355109,0.108108108108108,0.295371736278662,0.161214485794318,0.0905516799617153,0.118666567531752,0.0258089716941738,0.0223214285714286,0.194444444444444,0.608695652173913,0.304347826086957,0.91304347826087,0.339437606324427,0.467227058941259,0.806664665265686,0.578512396694215,0.382920110192837,0.961432506887052,0.795380827617103,0.812460900143613,0.796291951931422,0.849775195275433,0.972177531914799,0.997262121388415,-1.39465117409725,"neutral"
"244","sage.us_10","cbgb.us_1",2275.36885865709,0.200218021957736,0.183065875048823,0.081081081081081,0.561076894883559,0.229741896758703,0.37268930056804,0.218774774640777,0.0424540902342127,0.160714285714286,0.218253968253968,0.583333333333333,0.333333333333333,0.916666666666667,0.539710458665945,0.00811798132864294,0.547828439994588,0.812877263581489,0.0100603621730382,0.822937625754527,0.938893781534578,0.97001316158818,0.501781104316836,0.68035459757827,0.767383534864893,0.842429819209608,-0.561480172236869,"neutral"
"245","sage.us_14","cbgb.us_1",2275.36885865709,0.244560179596963,0.183065875048823,0.162162162162162,0.925946640268181,0.205432172869148,0.780057138174238,0.411264414133098,0.0180447127063645,0.0900297619047619,0.170634920634921,0.636363636363636,0.272727272727273,0.909090909090909,0.500593824228028,0.0883313539192399,0.588925178147268,0.555844155844156,0.303896103896104,0.85974025974026,0.965988003624193,0.986780111197715,0.553890270616789,0.773416134950065,0.707333684698022,0.577467912643207,0.554210550766659,"neutral"
"246","sgs.us_19","cbgb.us_1",957.215136565118,0.312057446395393,0.301339854884044,0.081081081081081,0.405827387372209,0.16296518607443,0.155997626014546,0.334438195151025,0.0173097494961327,0.00892857142857142,0.0396825396825397,0.857142857142857,0.142857142857143,1,0.494591346153846,0.101412259615385,0.596003605769231,0.565445026178011,0.31413612565445,0.879581151832461,1,1,0.532918691807048,0.615785602142667,0.78201119398,0.798476479829419,-1.03046984452644,"neutral"
